decision,curator_note,name,theme,origine,departement,best_tier,changement,score,notoriete,bonus_labels,bonus_article,bonus_image,bonus_frwiki,bonus_acces,bonus_visiteurs,sitelinks,labels,collections,alertes,ouvert_au_public,entre_par_remise,horaires,lat,lon,wikidata_id,wikipedia_url,image_url
,,Grands Goulets,gorges,wikidata,Drôme,1,,62.5,28.7,0.0,20.8,8.0,5.0,0.0,0.0,5,,2,,inconnu,,,45.005600,5.416670,Q16508196,https://fr.wikipedia.org/wiki/Grands_Goulets,http://commons.wikimedia.org/wiki/Special:FilePath/Grands%20Goulets.jpg
,,Gorges de Kakouetta,gorges,wikidata,Pyrénées-Atlantiques,1,,61.2,25.8,0.0,12.4,8.0,5.0,10.0,0.0,4,,2,,oui,,,42.984100,-0.854702,Q3110984,https://fr.wikipedia.org/wiki/Gorges_de_Kakouetta,http://commons.wikimedia.org/wiki/Special:FilePath/FR64%20Gorges%20de%20Kakouetta64.JPG
,,Gorges du Fier,gorges,wikidata,Haute-Savoie,1,,59.5,22.2,0.0,14.3,8.0,5.0,10.0,0.0,3,,2,,oui,,,45.896000,6.037360,Q3111012,https://fr.wikipedia.org/wiki/Gorges_du_Fier,http://commons.wikimedia.org/wiki/Special:FilePath/Gorges%20du%20Fier%203.jpg
,,Gorges de la Jonte,gorges,wikidata,Aveyron,1,,58.4,31.1,0.0,14.3,8.0,5.0,0.0,0.0,6,,3,,inconnu,,,44.191667,3.238333,Q2051933,https://fr.wikipedia.org/wiki/Gorges_de_la_Jonte,http://commons.wikimedia.org/wiki/Special:FilePath/00%200408%20Gorges%20de%20la%20Jonte%20-%20C%C3%A9vennes%20National%20Park.jpg
,,Grotte Chauvet,grottes,wikidata,Ardèche,1,,139.7,65.5,46.0,35.2,8.0,5.0,-20.0,0.0,59,monument-historique-classe|unesco,5,accès privé ou interdit,non,,,44.388122,4.416141,Q374096,https://fr.wikipedia.org/wiki/Grotte_Chauvet,http://commons.wikimedia.org/wiki/Special:FilePath/Rhinoc%C3%A9ros%20grotte%20Chauvet.jpg
,,Sites préhistoriques et grottes ornées de la vallée de la Vézère,grottes,wikidata,Dordogne,1,,135.2,52.1,40.0,20.1,8.0,5.0,10.0,0.0,25,unesco,6,,oui,,Mo-Su 09:00-19:00,45.057500,1.170000,Q463159,https://fr.wikipedia.org/wiki/Sites_pr%C3%A9historiques_et_grottes_orn%C3%A9es_de_la_vall%C3%A9e_de_la_V%C3%A9z%C3%A8re,http://commons.wikimedia.org/wiki/Special:FilePath/Lascaux%20painting.jpg
,,Aven d'Orgnac,grottes,wikidata,Ardèche,1,,126.6,38.4,30.0,35.2,8.0,5.0,10.0,0.0,10,grand-site-de-france,5,,oui,,,44.322500,4.411944,Q790408,https://fr.wikipedia.org/wiki/Aven_d%27Orgnac,http://commons.wikimedia.org/wiki/Special:FilePath/00%200200%20Aven%20d%C2%B4Ornac%20-%20C%C3%A9vennes%2C%20Frankreich.jpg
,,Grotte de Lascaux,grottes,wikidata,Dordogne,1,,110.5,68.0,12.0,37.5,8.0,5.0,-20.0,0.0,69,monument-historique-classe,5,accès privé ou interdit,non,,,45.053766,1.170959,Q172125,https://fr.wikipedia.org/wiki/Grotte_de_Lascaux,http://commons.wikimedia.org/wiki/Special:FilePath/Lascaux%20painting.jpg
,,Grotte du Pech Merle,grottes,wikidata,Lot,1,,109.2,47.9,12.0,26.3,8.0,5.0,10.0,0.0,19,monument-historique-classe,4,,oui,,,44.508056,1.644444,Q1758359,https://fr.wikipedia.org/wiki/Grotte_du_Pech_Merle,http://commons.wikimedia.org/wiki/Special:FilePath/Pech%20Merle%20main.jpg
,,Grotte du Mas-d'Azil,grottes,wikidata,Ariège,1,,104.4,41.0,12.0,28.4,8.0,5.0,10.0,0.0,12,monument-historique-classe,3,,oui,,,43.069444,1.354722,Q1232844,https://fr.wikipedia.org/wiki/Grotte_du_Mas-d%27Azil,http://commons.wikimedia.org/wiki/Special:FilePath/France%20-%20Ari%C3%A8ge%20-%20Grotte%20du%20Mas%20d%27azil3.JPG
,,Grotte de Niaux,grottes,wikidata,Ariège,1,,103.9,46.2,12.0,22.7,8.0,5.0,10.0,0.0,17,monument-historique-classe,3,,oui,,,42.820833,1.593611,Q264242,https://fr.wikipedia.org/wiki/Grotte_de_Niaux,http://commons.wikimedia.org/wiki/Special:FilePath/Grotte%20de%20Niaux%20depuis%20la%20Vache.jpg
,,Gouffre de Padirac,grottes,wikidata,Lot,1,,99.7,45.3,0.0,31.4,8.0,5.0,10.0,0.0,16,,3,,oui,,,44.858050,1.750140,Q1540116,https://fr.wikipedia.org/wiki/Gouffre_de_Padirac,http://commons.wikimedia.org/wiki/Special:FilePath/Gouffre%20de%20Padirac%201%20Luc%20Viatour.jpg
,,Grottes d'Arcy-sur-Cure,grottes,wikidata,Yonne,1,monte,98.0,31.1,12.0,41.9,8.0,5.0,0.0,0.0,6,monument-historique-classe,3,,inconnu,,,47.591500,3.766600,Q3117249,https://fr.wikipedia.org/wiki/Grottes_d%27Arcy-sur-Cure,http://commons.wikimedia.org/wiki/Special:FilePath/Arcy%2C%20grottes--old%20sign.jpg
,,Grotte de Font-de-Gaume,grottes,wikidata,Dordogne,1,,97.2,50.8,12.0,21.4,8.0,5.0,0.0,0.0,23,monument-historique-classe,5,,inconnu,,,44.934722,1.028889,Q914743,https://fr.wikipedia.org/wiki/Grotte_de_Font-de-Gaume,http://commons.wikimedia.org/wiki/Special:FilePath/Font-de-Gaume%20entree.JPG
,,Île de la Cité,iles,wikidata,Paris,1,,113.1,65.8,0.0,34.3,8.0,5.0,0.0,0.0,60,,3,,inconnu,,,48.854722,2.347500,Q190063,https://fr.wikipedia.org/wiki/%C3%8Ele_de_la_Cit%C3%A9,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20Notre%20Dame%20DSC00732.jpg
,,Île du Levant,iles,wikidata,Var,1,,111.5,52.1,0.0,46.4,8.0,5.0,0.0,0.0,25,,2,,inconnu,,,43.050000,6.466667,Q292516,https://fr.wikipedia.org/wiki/%C3%8Ele_du_Levant,http://commons.wikimedia.org/wiki/Special:FilePath/Ile%20du%20Levant%20%2883%29%20-%20C%C3%B4te%20ouest.JPG
,,Île de Ré,iles,wikidata,Charente-Maritime,1,,107.9,59.8,0.0,35.1,8.0,5.0,0.0,0.0,41,,3,,inconnu,,,46.200000,-1.416667,Q292384,https://fr.wikipedia.org/wiki/%C3%8Ele_de_R%C3%A9,http://commons.wikimedia.org/wiki/Special:FilePath/R%C3%A9%20SPOT%201156.jpg
,,Belle-Île-en-Mer,iles,wikidata,Morbihan,1,,107.8,56.9,0.0,37.9,8.0,5.0,0.0,0.0,34,,4,,inconnu,,,47.333060,-3.187000,Q815838,https://fr.wikipedia.org/wiki/Belle-%C3%8Ele-en-Mer,http://commons.wikimedia.org/wiki/Special:FilePath/ArGerveur.jpg
,,Île-d'Aix,iles,wikidata,Charente-Maritime,1,,104.2,59.4,0.0,31.8,8.0,5.0,0.0,0.0,40,,3,,inconnu,,,46.015000,-1.175000,Q214568,https://fr.wikipedia.org/wiki/%C3%8Ele-d%27Aix,http://commons.wikimedia.org/wiki/Special:FilePath/PixAile3.jpg
,,Marie-Galante,iles,wikidata,Guadeloupe,1,,103.7,58.6,0.0,32.1,8.0,5.0,0.0,0.0,38,,5,,inconnu,,,15.933333,-61.266667,Q1334492,https://fr.wikipedia.org/wiki/Marie-Galante,http://commons.wikimedia.org/wiki/Special:FilePath/Long%20White%20Sand%20Beach%20Uncrowded%20In%20The%20Caribbean%20%28188395989%29.jpeg
,,Île de Noirmoutier,iles,wikidata,Vendée,1,,100.7,55.9,0.0,31.8,8.0,5.0,0.0,0.0,32,,3,,inconnu,,,46.992260,-2.258280,Q292346,https://fr.wikipedia.org/wiki/%C3%8Ele_de_Noirmoutier,http://commons.wikimedia.org/wiki/Special:FilePath/Noirmoutier%20Island%20SPOT%201275.jpg
,,Tatihou,iles,wikidata,Manche,1,monte,98.4,38.4,12.0,25.0,8.0,5.0,10.0,0.0,10,monument-historique-classe,3,,oui,,,49.588889,-1.243333,Q845532,https://fr.wikipedia.org/wiki/Tatihou,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%8Ele%20de%20Tatihou.jpg
,,Mont Saint-Michel,iles,wikidata,Manche,1,,97.9,42.2,0.0,32.7,8.0,5.0,10.0,0.0,13,,3,,oui,,,48.636111,-1.511389,Q20883,https://fr.wikipedia.org/wiki/Mont_Saint-Michel,http://commons.wikimedia.org/wiki/Special:FilePath/Mont%20St%20Michel%20in%20the%20afternoon.jpg
,,Île de Sein,iles,wikidata,Finistère,1,,97.6,53.3,0.0,31.3,8.0,5.0,0.0,0.0,27,,4,,inconnu,,,48.033333,-4.850000,Q228472,https://fr.wikipedia.org/wiki/%C3%8Ele_de_Sein,http://commons.wikimedia.org/wiki/Special:FilePath/Port%20de%20l%27%C3%AEle%20de%20Sein%2001.JPG
,,Jardins de la Fontaine,jardins,wikidata,Gard,1,,141.8,31.1,15.0,22.7,8.0,5.0,0.0,0.0,6,monument-historique-classe|monument-historique-inscrit,3,,inconnu,,,43.839000,4.349769,Q2064073,https://fr.wikipedia.org/wiki/Jardins_de_la_Fontaine,http://commons.wikimedia.org/wiki/Special:FilePath/NimesJardins.jpg
,,Jardin de Versailles,jardins,wikidata,Yvelines,1,,139.1,45.3,46.0,34.8,8.0,5.0,0.0,0.0,16,monument-historique-classe|unesco,5,,inconnu,,,48.808056,2.108333,Q3162464,https://fr.wikipedia.org/wiki/Jardin_de_Versailles,http://commons.wikimedia.org/wiki/Special:FilePath/Vue%20%C3%A0%20vol%20d%E2%80%99oiseau%20des%20jardins%20de%20Versailles.jpg
,,Jardin des plantes de Paris,jardins,wikidata,Paris,1,,127.2,57.3,12.0,34.9,8.0,5.0,10.0,0.0,35,monument-historique-classe,5,,oui,,Mar 01-Mar 30 08:00-18:30; Mar 31-Sep 30 07:30-20:00; Oct 01-Oct 26 08:00-18:30; Oct 27-Feb 28 08:00-17:30,48.843889,2.359722,Q730948,https://fr.wikipedia.org/wiki/Jardin_des_plantes_de_Paris,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%2075005%20Grande%20Galerie%20de%20l%27Evolution%2020070804.jpg
,,Jardin japonais « Île de Versailles »,jardins,wikidata,Loire-Atlantique,1,,120.3,35.2,0.0,14.1,8.0,5.0,10.0,48.0,8,,3,,oui,,"Jan 15-Nov 17 Mo-We,Fr 13:30-18:15; Jan 15-Nov 17 We,Sa,Su 09:30-12:15,14:15-18:15; Nov 18-Jan 14 Mo-We,Fr 13:30-17:15; Nov 18-Jan 14 We,Sa,Su 09:30-12:15,14:15-17:15; PH 09:30-12:15,14:15-18:15",47.225833,-1.554444,Q139580369,https://fr.wikipedia.org/wiki/Jardin_japonais_(Nantes),http://commons.wikimedia.org/wiki/Special:FilePath/Nantes%20-%20%C3%8Ele%20de%20Versailles%203.jpg
,,Jardin du Luxembourg,jardins,wikidata,Paris,1,,117.7,63.2,0.0,31.5,8.0,5.0,10.0,0.0,51,,5,,oui,,"open ""check website https://www.senat.fr/visite/jardin/horaires.html""; (sunset-00:30)-(sunrise-00:15) closed; Mar01-Sep30 (sunset-00:30)-07:30 closed",48.846944,2.337222,Q309458,https://fr.wikipedia.org/wiki/Jardin_du_Luxembourg,http://commons.wikimedia.org/wiki/Special:FilePath/LuxembourgMontparnasse%202.jpg
,,Champ-de-Mars,jardins,wikidata,Paris,1,,115.9,64.7,0.0,28.2,8.0,5.0,10.0,0.0,56,,5,,oui,,24/7,48.856130,2.298030,Q217925,https://fr.wikipedia.org/wiki/Champ-de-Mars_(Paris),http://commons.wikimedia.org/wiki/Special:FilePath/MG-Paris-Champ%20de%20Mars.jpg
,,Place des Vosges,jardins,wikidata,Paris,1,,115.6,59.4,12.0,31.2,8.0,5.0,0.0,0.0,40,monument-historique-classe,5,,inconnu,,,48.855556,2.365556,Q898629,https://fr.wikipedia.org/wiki/Place_des_Vosges,http://commons.wikimedia.org/wiki/Special:FilePath/Places%20des%20Vosges%2C%20Paris%20-%20SW%20Fountain.jpg
,,Parc Monceau,jardins,wikidata,Paris,1,,109.3,58.6,12.0,25.7,8.0,5.0,0.0,0.0,38,monument-historique-classe,5,,inconnu,,,48.879400,2.309230,Q1414059,https://fr.wikipedia.org/wiki/Parc_Monceau,http://commons.wikimedia.org/wiki/Special:FilePath/Parc%20Monceau%2020060812%2035.jpg
,,Musée de Salagon,jardins,wikidata,Alpes-de-Haute-Provence,1,monte,107.0,25.8,18.0,24.3,8.0,5.0,10.0,15.9,4,jardin-remarquable,5,,oui,oui,Feb-Apr: We-Mo 10:00-18:00; May-Sep: We-Mo 10:00-19:00; Oct 01-Dec 15: We-Mo 10:00-18:00,43.936426,5.765333,Q2400780,https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_Salagon,http://commons.wikimedia.org/wiki/Special:FilePath/Salagon%2C%20mus%C3%A9e%20et%20jardins.jpg
,,Jardins du manoir d'Eyrignac,jardins,wikidata,Dordogne,1,,105.8,41.0,21.0,20.8,8.0,5.0,10.0,0.0,12,jardin-remarquable|monument-historique-inscrit,5,,oui,,,44.939928,1.315180,Q3162686,https://fr.wikipedia.org/wiki/Jardins_du_manoir_d%27Eyrignac,http://commons.wikimedia.org/wiki/Special:FilePath/Eyrignac%20Manor%20-%20Gardens-02.JPG
,,Léman,lacs,wikidata,Haute-Savoie,1,,131.5,73.8,0.0,44.7,8.0,5.0,0.0,0.0,100,,4,,inconnu,,,46.450000,6.550000,Q6403,https://fr.wikipedia.org/wiki/L%C3%A9man,http://commons.wikimedia.org/wiki/Special:FilePath/Lake%20Geneva%20aerial.jpg
,,Lac d'Annecy,lacs,wikidata,Haute-Savoie,1,,107.7,56.9,0.0,37.8,8.0,5.0,0.0,0.0,34,,4,,inconnu,,,45.850000,6.166667,Q576704,https://fr.wikipedia.org/wiki/Lac_d%27Annecy,http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20image%20of%20Lake%20Annecy%20%28view%20from%20the%20south%29.jpg
,,Lac du Bourget,lacs,wikidata,Savoie,1,,105.0,57.3,0.0,34.7,8.0,5.0,0.0,0.0,35,,4,,inconnu,,,45.733333,5.866667,Q23426,https://fr.wikipedia.org/wiki/Lac_du_Bourget,http://commons.wikimedia.org/wiki/Special:FilePath/Lac%20du%20Bourget%20%40%20Mont%20Laval%20%2851043830807%29.jpg
,,Lac d'Aiguebelette,lacs,wikidata,Savoie,1,,91.8,46.2,0.0,32.6,8.0,5.0,0.0,0.0,17,,3,,inconnu,,,45.552778,5.797222,Q1227366,https://fr.wikipedia.org/wiki/Lac_d%27Aiguebelette,http://commons.wikimedia.org/wiki/Special:FilePath/Lac%20d%27Aiguebelette.jpg
,,Étang de Thau,lacs,wikidata,Hérault,1,,87.5,47.1,0.0,27.4,8.0,5.0,0.0,0.0,18,,3,,inconnu,,,43.410000,3.624167,Q288968,https://fr.wikipedia.org/wiki/%C3%89tang_de_Thau,http://commons.wikimedia.org/wiki/Special:FilePath/S%C3%A8te%20%286%29.jpg
,,Lac de Serre-Ponçon,lacs,wikidata,Alpes-de-Haute-Provence,1,,83.5,47.9,0.0,22.6,8.0,5.0,0.0,0.0,19,,2,,inconnu,,,44.516667,6.350000,Q1799634,https://fr.wikipedia.org/wiki/Lac_de_Serre-Pon%C3%A7on,http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20image%20of%20Lac%20de%20Serre-Pon%C3%A7on%20%28view%20from%20the%20west%29.jpg
,,Lac de Retournemer,lacs,wikidata,Vosges,1,,79.2,42.2,0.0,24.0,8.0,5.0,0.0,0.0,13,,3,,inconnu,,,48.057500,6.983333,Q1553818,https://fr.wikipedia.org/wiki/Lac_de_Retournemer,http://commons.wikimedia.org/wiki/Special:FilePath/Retournemer.jpg
,,Lac de Paladru,lacs,wikidata,Isère,1,,78.3,33.3,0.0,32.0,8.0,5.0,0.0,0.0,7,,3,,inconnu,,,45.450000,5.533333,Q3215502,https://fr.wikipedia.org/wiki/Lac_de_Paladru,http://commons.wikimedia.org/wiki/Special:FilePath/Lac%20de%20Paladru%20en%20mai%202013.JPG
,,Lac de Vassivière,lacs,wikidata,Haute-Vienne,1,,77.3,39.8,0.0,24.5,8.0,5.0,0.0,0.0,11,,2,,inconnu,,,45.792553,1.885975,Q2001212,https://fr.wikipedia.org/wiki/Lac_de_Vassivi%C3%A8re,http://commons.wikimedia.org/wiki/Special:FilePath/Lac%20de%20Vassivi%C3%A8re%2C%20depuis%20l%27%C3%AEle.jpg
,,Lac de Vouglans,lacs,wikidata,Jura,1,monte,75.8,38.4,0.0,24.4,8.0,5.0,0.0,0.0,10,,4,,inconnu,,,46.501389,5.678056,Q64107,https://fr.wikipedia.org/wiki/Lac_de_Vouglans,http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20image%20of%20Lac%20de%20Vouglans%20%28view%20from%20the%20southwest%29.jpg
,,Palais des papes,maisons,wikidata,Vaucluse,1,,182.8,61.6,12.0,42.6,8.0,5.0,10.0,43.6,46,monument-historique-classe,5,,oui,,,43.950800,4.807500,Q143463,https://fr.wikipedia.org/wiki/Palais_des_papes_d%27Avignon,http://commons.wikimedia.org/wiki/Special:FilePath/Avignon%2C%20Palais%20des%20Papes%20by%20JM%20Rosier.jpg
,,Palais du Tau,maisons,wikidata,Marne,1,,143.6,55.9,12.0,29.0,8.0,5.0,10.0,23.7,32,monument-historique-classe,3,,oui,,"May 06-Sep 08: 09:30-18:30; Sep 09-May 05: 09:30-12:30,14:00-17:30",49.253056,4.034444,Q578771,https://fr.wikipedia.org/wiki/Palais_du_Tau_(Reims),http://commons.wikimedia.org/wiki/Special:FilePath/Palais%20du%20Tau%20in%20Reims%20%287%29.jpg
,,Palais de la Berbie,maisons,wikidata,Tarn,1,,131.8,38.4,46.0,34.4,8.0,5.0,0.0,0.0,10,monument-historique-classe|unesco,4,,inconnu,,,43.929200,2.143060,Q3361047,https://fr.wikipedia.org/wiki/Palais_de_la_Berbie,http://commons.wikimedia.org/wiki/Special:FilePath/%28Albi%29%20-%20Palais%20de%20la%20Berbie%20vu%20de%20la%20rive%20droite%20du%20Tarn.jpg
,,Fondation Claude-Monet,maisons,wikidata,Eure,1,,126.1,39.8,6.0,24.4,8.0,5.0,0.0,42.9,11,monument-historique-inscrit,3,,inconnu,,,49.075000,1.535556,Q1473446,https://fr.wikipedia.org/wiki/Maison_et_jardins_de_Claude-Monet_-_Giverny,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Maison%20vue%20du%20Clos%20Normand.jpg
,,Musée de la Vie romantique,maisons,wikidata,Paris,1,,123.7,43.3,0.0,29.4,8.0,5.0,10.0,28.0,14,,5,,oui,,"Tu-Su 10:00-18:00, Mo off",48.881119,2.333520,Q2714932,https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_la_Vie_romantique,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20Mus%C3%A9e%20vie%20romantique%202012.jpg
,,Musée Bourdelle,maisons,wikidata,Paris,1,,120.2,47.1,0.0,21.7,8.0,5.0,10.0,28.4,18,,5,,oui,,Tu-Su 10:00-18:00,48.843056,2.318333,Q2715373,https://fr.wikipedia.org/wiki/Mus%C3%A9e_Bourdelle,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20musee%20bourdelle%20maison.jpg
,,Palais du Luxembourg,maisons,wikidata,Paris,1,,119.0,63.8,12.0,30.2,8.0,5.0,0.0,0.0,53,monument-historique-classe,5,,inconnu,,,48.848333,2.337500,Q329852,https://fr.wikipedia.org/wiki/Palais_du_Luxembourg,http://commons.wikimedia.org/wiki/Special:FilePath/2017%20-%20Le%20palais%20du%20Luxembourg%2C%20dans%20le%20jardin%20du%20Luxembourg%2C%20Paris%20-%203.jpg
,,Maison de Victor Hugo,maisons,wikidata,Paris,1,,117.5,46.2,0.0,19.1,8.0,5.0,10.0,29.2,17,,5,,oui,,Tu-Su 10:00-18:00,48.854722,2.366111,Q2599177,https://fr.wikipedia.org/wiki/Maison_de_Victor_Hugo,http://commons.wikimedia.org/wiki/Special:FilePath/PARIS%20Place%20des%20Vosges%2C%20Maison%20de%20Victor%20Hugo%202.jpg
,,Villa Cavrois,maisons,wikidata,Nord,1,,113.5,36.8,12.0,27.1,8.0,5.0,0.0,24.6,9,monument-historique-classe,3,,inconnu,,,50.666736,3.164053,Q518747,https://fr.wikipedia.org/wiki/Villa_Cavrois,http://commons.wikimedia.org/wiki/Special:FilePath/Croix%20villa%20cavrois%20arriere%20quart.JPG
,,Petit Trianon,maisons,wikidata,Yvelines,1,,110.9,57.8,0.0,40.1,8.0,5.0,0.0,0.0,36,,4,,inconnu,,,48.815690,2.109720,Q8044,https://fr.wikipedia.org/wiki/Petit_Trianon,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20de%20Versailles%20%2824514389456%29.jpg
,,Pont du Gard,megalithes,wikidata,Gard,1,,172.8,65.5,55.0,29.3,8.0,5.0,10.0,0.0,59,grand-site-de-france|monument-historique-classe|monument-historique-inscrit|unesco,7,,oui,,,43.947300,4.535500,Q189764,https://fr.wikipedia.org/wiki/Pont_du_Gard,http://commons.wikimedia.org/wiki/Special:FilePath/Pont%20du%20Gard%20BLS.jpg
,,Maison carrée,megalithes,wikidata,Gard,1,,155.7,60.2,46.0,26.5,8.0,5.0,10.0,0.0,42,monument-historique-classe|unesco,6,,oui,,,43.838194,4.356111,Q677659,https://fr.wikipedia.org/wiki/Maison_carr%C3%A9e,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20Carree%20in%20Nimes%20%2816%29.jpg
,,Monuments romains et romans d'Arles,megalithes,wikidata,Bouches-du-Rhône,1,,126.1,47.9,40.0,15.2,8.0,5.0,10.0,0.0,19,unesco,6,,oui,,"May-Sep 09:00-19:00; Mar-Apr,Oct 09:00-18:00; Nov-Feb 10:30-16:30; Jan 01,May 01,Nov 01,Dec 25 off",43.677639,4.630694,Q1279597,https://fr.wikipedia.org/wiki/Monuments_romains_et_romans_d%27Arles,http://commons.wikimedia.org/wiki/Special:FilePath/Arles%20Roman%20theater%20pillar%20ruins.jpg
,,Cairn de Barnenez,megalithes,wikidata,Finistère,1,,117.2,47.1,12.0,35.1,8.0,5.0,10.0,0.0,18,monument-historique-classe,4,,oui,,"Apr 01-Apr 30,Sep 05-Mar 31 10:00-12:30,14:00-17:30; May 02-Jun 30 10:00-12:30,14:00-18:30; Jul 01-Sep 04 10:00-18:30",48.667500,-3.858611,Q808456,https://fr.wikipedia.org/wiki/Cairn_de_Barnenez,http://commons.wikimedia.org/wiki/Special:FilePath/Barnenez%20front2.jpg
,,Alignements de Carnac,megalithes,wikidata,Morbihan,1,,113.6,58.2,12.0,30.4,8.0,5.0,0.0,0.0,37,monument-historique-classe,5,,inconnu,,,47.593333,-3.079722,Q833850,https://fr.wikipedia.org/wiki/Alignements_de_Carnac,http://commons.wikimedia.org/wiki/Special:FilePath/France-Carnac-Alignement%20de%20Kermario.jpg
,,Glanum,megalithes,wikidata,Bouches-du-Rhône,1,,113.0,44.4,15.0,30.6,8.0,5.0,10.0,0.0,15,monument-historique-classe|monument-historique-inscrit,5,disparu ou démoli (0260),oui,,"Jan 02-Mar 31,Oct 01-Dec 31 Tu-Su 10:00-17:00; Apr 01-Sep 30 09:30-18:00; May 01,Oct 01,Jan 01,Nov 11,Dec 25 off",43.773889,4.832500,Q674543,https://fr.wikipedia.org/wiki/Glanum,http://commons.wikimedia.org/wiki/Special:FilePath/Glanum-triomphal%20arch-arc%20de%20triomphe.jpg
,,Trophée des Alpes,megalithes,wikidata,Alpes-Maritimes,1,,110.7,52.7,12.0,23.8,8.0,5.0,0.0,9.2,26,monument-historique-classe,4,,inconnu,,,43.744778,7.401803,Q747588,https://fr.wikipedia.org/wiki/Troph%C3%A9e_des_Alpes,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Turbie%20BW%201.JPG
,,La Roche-aux-Fées,megalithes,wikidata,Ille-et-Vilaine,1,,106.4,44.4,12.0,27.0,8.0,5.0,10.0,0.0,15,monument-historique-classe,4,,oui,,,47.936390,-1.404720,Q1799090,https://fr.wikipedia.org/wiki/La_Roche-aux-F%C3%A9es,http://commons.wikimedia.org/wiki/Special:FilePath/LaRocheAuxFees%20Dolmen%202%2020070408.jpg
,,Oppidum d'Entremont,megalithes,wikidata,Bouches-du-Rhône,1,,103.0,36.8,15.0,28.2,8.0,5.0,10.0,0.0,9,monument-historique-classe|monument-historique-inscrit,5,,oui,,,43.552222,5.439167,Q281494,https://fr.wikipedia.org/wiki/Oppidum_d%27Entremont,http://commons.wikimedia.org/wiki/Special:FilePath/Entremont%20-%20Habitat%201%20%28ville%20haute%29%2005%20%282007%29.jpg
,,Site de Cassinomagus,megalithes,wikidata,Charente,1,monte,102.1,25.8,15.0,38.3,8.0,5.0,10.0,0.0,4,monument-historique-classe|monument-historique-inscrit,4,,oui,oui,"May,Jun,Sep,Oct We-Su,PH 10:00-18:00; Nov 01-10 We-Su,PH 10:00-18:00; Jul, Aug We-Su,PH 10:00-19:00",45.848611,0.770833,Q1048391,https://fr.wikipedia.org/wiki/Cassinomagus,http://commons.wikimedia.org/wiki/Special:FilePath/Thermes%20de%20Chassenon.jpg
,,Tour Eiffel,monuments,wikidata,Paris,1,,217.8,84.0,6.0,40.5,8.0,5.0,10.0,64.3,190,monument-historique-inscrit,6,,oui,,"09:30-23:45; Jun 21-Sep 02: 09:00-00:45; Jul 14,Jul 15 off",48.858296,2.294479,Q243,https://fr.wikipedia.org/wiki/Tour_Eiffel,http://commons.wikimedia.org/wiki/Special:FilePath/Tour%20Eiffel%20Wikimedia%20Commons.jpg
,,Cimetière du Père-Lachaise,monuments,osm,Paris,1,,207.5,68.2,31.0,36.7,8.0,5.0,0.0,58.6,70,monument-historique-classe|monument-historique-inscrit|site-classe,6,,inconnu,,,48.861111,2.394167,Q311,https://fr.wikipedia.org/wiki/Cimeti%C3%A8re_du_P%C3%A8re-Lachaise,http://commons.wikimedia.org/wiki/Special:FilePath/Main%20gate%20of%20the%20P%C3%A8re-Lachaise%20Cemetery%2C%20Paris%2013%20June%202014.jpg
,,Arc de triomphe de l'Étoile,monuments,wikidata,Paris,1,,192.0,71.3,12.0,34.0,8.0,5.0,10.0,51.7,85,monument-historique-classe,6,,oui,,"Apr 2-Jan 31: Mo-Su 10:00-22:30; Apr 1,Sep 30: Mo-Su 10:00-23:00; Oct 1,Dec 31: Mo-Su 10:00-22:30; Jan 1,May 1,May 8,Jul 14,Nov 11,Dec 25: off",48.873780,2.295040,Q64436,https://fr.wikipedia.org/wiki/Arc_de_triomphe_de_l%27%C3%89toile,http://commons.wikimedia.org/wiki/Special:FilePath/Arc%20de%20Triomphe%2C%20Paris%2021%20October%202010.jpg
,,Théâtre antique d'Orange,monuments,wikidata,Vaucluse,1,,147.6,59.0,12.0,24.9,8.0,5.0,10.0,28.7,39,monument-historique-classe,5,,oui,,09:30-16:30,44.135754,4.808895,Q958961,https://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_antique_d%27Orange,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20Th%C3%A9%C3%A2tre%20Antique%20d%27Orange%2C%202007.jpg
,,Tour Pey-Berland,monuments,wikidata,Gironde,1,,142.6,33.3,46.0,18.2,8.0,5.0,10.0,22.1,7,monument-historique-classe|unesco,4,,oui,oui,,44.837619,-0.576556,Q954262,https://fr.wikipedia.org/wiki/Tour_Pey-Berland,http://commons.wikimedia.org/wiki/Special:FilePath/Bordeaux%20Tour%20Pey%20Berland%203.jpg
